Year,County_FIPS,County,State,DiagnosedDiabetesPercentage,OverallSVI,Pop2010,OHU2010,NUMGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lalowihalf,lakidshalf,laseniorshalf,lawhitehalf,lablackhalf,laasianhalf,lanhopihalf,laaianhalf,laomultirhalf,lahisphalf,lahunvhalf,lasnaphalf,lapop1,lalowi1,lakids1,laseniors1,lawhite1,lablack1,laasian1,lanhopi1,laaian1,laomultir1,lahisp1,lahunv1,lasnap1,lapop10,lalowi10,lakids10,laseniors10,lawhite10,lablack10,laasian10,lanhopi10,laaian10,laomultir10,lahisp10,lahunv10,lasnap10,lapop20,lalowi20,lakids20,laseniors20,lawhite20,lablack20,laasian20,lanhopi20,laaian20,laomultir20,lahisp20,lahunv20,lasnap20,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
2010,48085.0,Collin County,Texas,6.3,0.177,782341,283759,3914.0,4,15,4,6,11,16,1034.7,58,137,58,137,58,0,0,11,152973.0,482613.0,152918.0,22214.0,80747.0,22195.0,548469.0,94717.0,159321.0,41584.0,397135.0,45000.0,59421.0,285.0,3169.0,43464.0,78835.0,5060.0,6338.0,208286.0,34038.0,61771.0,16440.0,155748.0,15537.0,18185.0,123.0,1441.0,17254.0,31171.0,1490.0,2243.0,55.0,19.0,19.0,5.0,50.0,0.0,0.0,0.0,3.0,3.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159921.0,224677.0,60048.0,560036.0,66387.0,87752.0,448.0,4448.0,63270.0,115354.0,8951.0,10238.0
2010,48087.0,Collingsworth County,Texas,7.2,0.8596,3057,1179,52.0,0,0,0,0,0,1,15.9,0,0,0,0,0,0,0,0,225.0,225.0,0.0,87.0,87.0,0.0,2236.0,1022.0,565.0,444.0,1884.0,58.0,2.0,0.0,41.0,250.0,498.0,41.0,162.0,942.0,378.0,208.0,196.0,832.0,7.0,2.0,0.0,19.0,82.0,147.0,5.0,71.0,225.0,87.0,49.0,43.0,209.0,0.0,2.0,0.0,6.0,8.0,23.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412.0,845.0,546.0,2338.0,134.0,4.0,0.0,52.0,529.0,916.0,74.0,192.0
2010,48089.0,Colorado County,Texas,7.0,0.7523,20874,8182,328.0,2,2,1,0,0,2,55.0,3,3,1,1,1,2,0,0,4354.0,5998.0,1036.0,1520.0,2380.0,403.0,16087.0,5161.0,3683.0,3187.0,12702.0,1707.0,64.0,15.0,84.0,1514.0,3654.0,309.0,365.0,11998.0,3413.0,2570.0,2465.0,10210.0,814.0,47.0,13.0,49.0,868.0,2088.0,161.0,250.0,3333.0,1122.0,639.0,733.0,3080.0,60.0,2.0,2.0,7.0,181.0,528.0,23.0,81.0,4.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7066.0,4968.0,4040.0,15676.0,2740.0,77.0,16.0,125.0,2240.0,5452.0,405.0,467.0
2010,48091.0,Comal County,Texas,7.5,0.3295,108472,41363,1060.0,3,3,3,0,2,4,212.9,8,10,8,10,8,0,0,2,15841.0,33316.0,15841.0,4851.0,10590.0,4851.0,97706.0,22674.0,23184.0,15041.0,87621.0,1551.0,771.0,50.0,574.0,7141.0,23491.0,1103.0,1551.0,76195.0,16216.0,17920.0,11673.0,68960.0,1172.0,543.0,42.0,462.0,5025.0,16022.0,622.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30936.0,25697.0,16855.0,97044.0,1727.0,849.0,51.0,645.0,8156.0,26989.0,1600.0,2100.0
2010,48093.0,Comanche County,Texas,6.8,0.8036,13974,5580,161.0,1,1,1,1,1,2,62.400000000000006,3,3,1,1,1,2,0,1,2942.0,4742.0,882.0,1109.0,1975.0,408.0,11752.0,4157.0,2794.0,2518.0,10467.0,44.0,20.0,4.0,67.0,1151.0,2824.0,205.0,442.0,8156.0,2668.0,1817.0,1841.0,7340.0,28.0,16.0,4.0,48.0,720.0,1607.0,87.0,234.0,2060.0,701.0,490.0,442.0,1811.0,12.0,3.0,3.0,15.0,215.0,528.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972.0,3380.0,2923.0,12417.0,53.0,35.0,4.0,92.0,1373.0,3605.0,271.0,583.0
2010,48095.0,Concho County,Texas,7.2,0.6851,4087,1041,1588.0,0,0,0,0,0,0,7.3,1,1,0,0,0,1,0,0,1091.0,1091.0,71.0,492.0,492.0,35.0,1833.0,723.0,382.0,435.0,1637.0,5.0,4.0,0.0,9.0,178.0,449.0,42.0,31.0,1340.0,532.0,261.0,332.0,1191.0,3.0,4.0,0.0,9.0,133.0,285.0,19.0,24.0,1091.0,492.0,203.0,281.0,967.0,3.0,4.0,0.0,9.0,108.0,230.0,17.0,20.0,71.0,35.0,6.0,29.0,68.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,1228.0,577.0,560.0,3553.0,77.0,14.0,5.0,16.0,422.0,2173.0,64.0,36.0
2010,48097.0,Cooke County,Texas,7.6,0.6829,38437,14513,686.0,1,3,1,1,2,3,129.4,3,5,2,4,2,1,0,2,3455.0,11232.0,2197.0,1040.0,4569.0,804.0,31486.0,8792.0,7792.0,5340.0,28066.0,623.0,197.0,5.0,323.0,2272.0,3724.0,625.0,1218.0,22732.0,5056.0,5493.0,3797.0,20939.0,325.0,111.0,4.0,223.0,1129.0,1766.0,363.0,643.0,1258.0,236.0,312.0,209.0,1135.0,11.0,7.0,0.0,17.0,88.0,121.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12391.0,9831.0,6100.0,32943.0,1054.0,290.0,19.0,402.0,3729.0,5997.0,821.0,1811.0
2010,48099.0,Coryell County,Texas,9.2,0.731,75388,22545,11444.0,7,7,6,3,3,9,330.1,14,14,11,11,11,3,0,3,47992.0,50319.0,45103.0,19278.0,20305.0,18484.0,72355.0,28038.0,20205.0,5334.0,50582.0,11732.0,1393.0,659.0,620.0,7368.0,11507.0,845.0,2437.0,66494.0,25439.0,18636.0,4559.0,46041.0,11242.0,1254.0,629.0,580.0,6749.0,10602.0,679.0,2037.0,2910.0,800.0,665.0,573.0,2700.0,15.0,8.0,3.0,34.0,150.0,264.0,53.0,115.0,21.0,6.0,3.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,23689.0,21005.0,5684.0,53033.0,11943.0,1423.0,662.0,639.0,7688.0,11973.0,936.0,2649.0
2010,48101.0,Cottle County,Texas,7.0,0.4658,1505,677,0.0,1,1,1,1,0,1,31.4,1,1,1,0,0,1,1,1,1504.0,1504.0,1448.0,856.0,856.0,821.0,1505.0,856.0,350.0,358.0,1212.0,133.0,0.0,1.0,5.0,154.0,316.0,62.0,169.0,1505.0,856.0,350.0,358.0,1212.0,133.0,0.0,1.0,5.0,154.0,316.0,62.0,169.0,1504.0,856.0,350.0,358.0,1211.0,133.0,0.0,1.0,5.0,154.0,316.0,62.0,169.0,1448.0,821.0,347.0,343.0,1163.0,130.0,0.0,1.0,5.0,149.0,311.0,57.0,161.0,950.0,350.0,358.0,1212.0,133.0,0.0,1.0,5.0,154.0,316.0,72.0,171.0
2010,48103.0,Crane County,Texas,7.1,0.7358,4375,1471,86.0,0,0,0,0,0,0,7.6,1,1,1,1,1,0,0,0,588.0,2361.0,588.0,171.0,700.0,171.0,2361.0,700.0,637.0,281.0,1827.0,95.0,9.0,0.0,27.0,403.0,1237.0,35.0,48.0,588.0,171.0,147.0,53.0,455.0,28.0,6.0,0.0,4.0,95.0,263.0,9.0,13.0,186.0,56.0,43.0,11.0,163.0,0.0,1.0,0.0,0.0,22.0,72.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.0,1289.0,493.0,3243.0,125.0,16.0,0.0,44.0,947.0,2409.0,52.0,86.0
2010,48105.0,Crockett County,Texas,6.9,0.9099,3719,1422,49.0,0,0,0,0,0,1,20.8,0,0,0,0,0,0,0,0,250.0,250.0,94.0,84.0,84.0,31.0,2817.0,1007.0,756.0,401.0,2344.0,27.0,9.0,3.0,23.0,411.0,1843.0,40.0,112.0,1804.0,700.0,505.0,252.0,1491.0,22.0,3.0,2.0,19.0,266.0,1332.0,17.0,70.0,250.0,84.0,52.0,45.0,218.0,7.0,0.0,0.0,0.0,25.0,81.0,0.0,11.0,94.0,31.0,22.0,12.0,79.0,4.0,0.0,0.0,0.0,11.0,32.0,0.0,4.0,1122.0,994.0,545.0,3092.0,30.0,13.0,3.0,34.0,547.0,2352.0,39.0,141.0
2010,48107.0,Crosby County,Texas,6.8,0.7997,6059,2237,62.0,0,0,0,0,0,3,63.7,0,0,0,0,0,0,0,0,337.0,337.0,0.0,142.0,142.0,0.0,3918.0,1903.0,1108.0,733.0,3113.0,120.0,3.0,4.0,26.0,652.0,1893.0,83.0,306.0,2279.0,1045.0,634.0,400.0,1819.0,77.0,3.0,2.0,14.0,364.0,1032.0,47.0,179.0,337.0,142.0,60.0,76.0,317.0,3.0,0.0,0.0,4.0,12.0,52.0,12.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2985.0,1747.0,1058.0,4784.0,209.0,6.0,4.0,35.0,1021.0,3171.0,116.0,432.0
2010,48109.0,Culberson County,Texas,7.0,0.9984,2398,908,12.0,0,0,0,0,0,1,31.4,0,0,0,0,0,0,0,0,186.0,186.0,139.0,102.0,102.0,76.0,2296.0,1227.0,628.0,343.0,1818.0,15.0,24.0,0.0,30.0,409.0,1741.0,51.0,141.0,1666.0,826.0,447.0,241.0,1333.0,12.0,12.0,0.0,18.0,291.0,1216.0,25.0,103.0,186.0,102.0,36.0,42.0,158.0,3.0,3.0,0.0,2.0,20.0,93.0,0.0,12.0,139.0,76.0,29.0,24.0,121.0,1.0,1.0,0.0,1.0,15.0,73.0,0.0,9.0,1241.0,667.0,354.0,1892.0,15.0,24.0,0.0,31.0,436.0,1827.0,47.0,111.0
2010,48111.0,Dallam County,Texas,7.0,0.6062,6703,2448,39.0,0,0,0,0,0,0,25.4,2,2,1,1,1,1,0,0,3224.0,5847.0,2203.0,1179.0,1956.0,814.0,6102.0,2090.0,1819.0,567.0,4850.0,76.0,41.0,6.0,71.0,1059.0,2549.0,67.0,177.0,3479.0,1313.0,1036.0,344.0,2767.0,29.0,10.0,1.0,41.0,630.0,1423.0,48.0,85.0,1200.0,455.0,370.0,148.0,991.0,0.0,0.0,0.0,11.0,197.0,369.0,16.0,13.0,179.0,90.0,51.0,24.0,156.0,0.0,0.0,0.0,0.0,23.0,34.0,3.0,2.0,2417.0,2003.0,629.0,5371.0,84.0,41.0,6.0,83.0,1118.0,2717.0,56.0,202.0
2010,48113.0,Dallas County,Texas,10.1,0.8383,2368139,855960,30398.0,91,250,91,85,108,295,8723.8,176,441,176,441,176,0,0,108,439455.0,1361255.0,439455.0,171378.0,522050.0,171378.0,1403947.0,539392.0,391628.0,125304.0,733654.0,356323.0,72881.0,715.0,9502.0,230877.0,479121.0,31327.0,64454.0,474893.0,185901.0,138073.0,36494.0,229501.0,138003.0,27634.0,234.0,3269.0,76246.0,156602.0,10112.0,23754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015664.0,654263.0,207972.0,1267861.0,528200.0,119250.0,1222.0,17133.0,434473.0,905940.0,63543.0,116350.0
2010,48115.0,Dawson County,Texas,7.5,0.8946,13833,4385,2146.0,2,3,2,1,1,3,84.8,3,4,2,3,2,1,0,1,5184.0,9969.0,4185.0,2599.0,5054.0,2324.0,10633.0,5242.0,2499.0,1450.0,8038.0,771.0,31.0,5.0,79.0,1709.0,5404.0,279.0,438.0,5848.0,2787.0,1076.0,669.0,4156.0,593.0,16.0,1.0,45.0,1037.0,2394.0,71.0,149.0,1171.0,327.0,361.0,200.0,965.0,15.0,0.0,0.0,4.0,187.0,501.0,16.0,5.0,172.0,52.0,58.0,14.0,140.0,0.0,0.0,0.0,4.0,28.0,82.0,2.0,1.0,5363.0,3422.0,1933.0,10606.0,905.0,49.0,7.0,99.0,2167.0,7387.0,408.0,628.0
2010,48117.0,Deaf Smith County,Texas,7.0,0.9373,19372,6365,371.0,1,1,1,1,1,1,70.9,4,4,3,3,3,1,0,1,4015.0,11198.0,3208.0,1440.0,4156.0,1242.0,14074.0,5213.0,4640.0,1535.0,11064.0,189.0,47.0,2.0,114.0,2658.0,9305.0,241.0,570.0,6811.0,2473.0,2213.0,815.0,5455.0,56.0,19.0,0.0,61.0,1221.0,4180.0,139.0,229.0,965.0,229.0,254.0,151.0,853.0,0.0,0.0,0.0,6.0,105.0,266.0,11.0,19.0,158.0,31.0,37.0,37.0,141.0,0.0,0.0,0.0,4.0,13.0,23.0,1.0,4.0,7264.0,6241.0,2224.0,15075.0,242.0,61.0,2.0,176.0,3816.0,13039.0,311.0,827.0
2010,48119.0,Delta County,Texas,7.3,0.3824,5231,2088,69.0,0,0,0,0,0,1,50.0,0,0,0,0,0,0,0,0,377.0,377.0,0.0,104.0,104.0,0.0,3916.0,1328.0,849.0,800.0,3415.0,235.0,10.0,0.0,54.0,203.0,194.0,63.0,123.0,3099.0,887.0,643.0,614.0,2801.0,72.0,8.0,0.0,47.0,170.0,159.0,12.0,33.0,377.0,104.0,58.0,95.0,361.0,5.0,0.0,0.0,2.0,9.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,1185.0,1037.0,4461.0,380.0,30.0,0.0,72.0,288.0,288.0,157.0,288.0
2010,48121.0,Denton County,Texas,8.1,0.304,662614,240289,10344.0,8,23,8,7,10,28,1247.7,60,115,59,114,59,1,0,10,152028.0,404066.0,151090.0,31447.0,86831.0,31178.0,496318.0,104377.0,138093.0,35059.0,380530.0,37710.0,32007.0,347.0,3523.0,42204.0,84981.0,4647.0,9234.0,228477.0,46388.0,63340.0,17466.0,185471.0,13266.0,10433.0,164.0,1873.0,17272.0,36817.0,1599.0,3934.0,938.0,269.0,251.0,85.0,855.0,13.0,1.0,1.0,8.0,60.0,130.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162696.0,182260.0,46043.0,497260.0,55534.0,43478.0,462.0,4551.0,61329.0,120836.0,7343.0,14501.0
2010,48123.0,Dewitt County,Texas,6.8,0.8179,20097,7407,1790.0,0,0,0,1,1,1,77.5,0,0,0,0,0,0,0,1,1122.0,1122.0,0.0,437.0,437.0,0.0,17587.0,6406.0,3819.0,3175.0,13232.0,1694.0,33.0,0.0,77.0,2551.0,5627.0,309.0,881.0,12570.0,4355.0,2482.0,2255.0,9680.0,1120.0,19.0,0.0,51.0,1700.0,3492.0,161.0,608.0,1122.0,437.0,204.0,253.0,1041.0,26.0,1.0,0.0,3.0,50.0,128.0,7.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7232.0,4493.0,3677.0,15206.0,1876.0,44.0,0.0,88.0,2883.0,6502.0,342.0,981.0
2010,48125.0,Dickens County,Texas,7.1,0.5568,2444,930,315.0,0,0,0,0,0,0,17.2,0,0,0,0,0,0,0,0,485.0,485.0,26.0,144.0,144.0,8.0,1766.0,729.0,293.0,381.0,1530.0,83.0,15.0,0.0,18.0,121.0,435.0,29.0,78.0,1421.0,555.0,222.0,277.0,1215.0,80.0,15.0,0.0,15.0,96.0,349.0,15.0,59.0,485.0,144.0,96.0,127.0,425.0,8.0,0.0,0.0,4.0,49.0,84.0,4.0,27.0,26.0,8.0,5.0,6.0,20.0,4.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,916.0,492.0,481.0,2052.0,99.0,22.0,0.0,38.0,233.0,708.0,63.0,101.0
2010,48127.0,Dimmit County,Texas,6.9,0.9952,9996,3421,104.0,2,2,1,2,2,2,64.80000000000001,2,2,1,1,1,1,0,2,5388.0,7672.0,4394.0,2665.0,4243.0,1942.0,8923.0,4915.0,2662.0,1281.0,7939.0,80.0,54.0,0.0,31.0,819.0,7637.0,319.0,947.0,6639.0,3337.0,1913.0,962.0,5963.0,55.0,45.0,0.0,22.0,553.0,5493.0,174.0,719.0,1063.0,762.0,276.0,212.0,963.0,6.0,3.0,0.0,6.0,85.0,893.0,56.0,142.0,40.0,28.0,6.0,8.0,34.0,0.0,1.0,0.0,0.0,5.0,28.0,2.0,6.0,6225.0,3001.0,1419.0,8860.0,99.0,56.0,0.0,34.0,947.0,8616.0,394.0,1013.0
2010,48129.0,Donley County,Texas,7.1,0.4088,3677,1517,240.0,0,0,0,0,0,1,28.799999999999997,1,1,0,0,0,1,0,0,574.0,574.0,10.0,203.0,203.0,3.0,2790.0,991.0,535.0,605.0,2556.0,73.0,8.0,0.0,13.0,140.0,236.0,28.0,85.0,1709.0,570.0,327.0,423.0,1607.0,7.0,0.0,0.0,10.0,85.0,126.0,19.0,33.0,574.0,203.0,136.0,106.0,534.0,2.0,0.0,0.0,0.0,38.0,60.0,6.0,10.0,10.0,3.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,758.0,778.0,3307.0,164.0,9.0,2.0,18.0,177.0,309.0,33.0,117.0
2010,48131.0,Duval County,Texas,6.8,0.9959,11782,4090,578.0,1,1,0,1,1,3,72.5,1,1,0,0,0,1,0,1,3150.0,3150.0,18.0,1639.0,1639.0,11.0,9906.0,5084.0,2484.0,1651.0,8619.0,98.0,16.0,5.0,42.0,1126.0,8787.0,307.0,1046.0,6079.0,2875.0,1365.0,1096.0,5221.0,91.0,6.0,5.0,28.0,728.0,5309.0,147.0,626.0,3150.0,1639.0,687.0,730.0,2701.0,2.0,5.0,5.0,6.0,431.0,2877.0,98.0,356.0,18.0,11.0,1.0,6.0,17.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,2.0,5892.0,3075.0,1891.0,10247.0,110.0,22.0,5.0,45.0,1353.0,10424.0,351.0,1034.0
2010,48133.0,Eastland County,Texas,7.4,0.85,18583,7465,885.0,3,3,1,0,0,5,97.69999999999999,3,3,1,1,1,2,0,0,4883.0,7053.0,1788.0,2023.0,2978.0,620.0,15024.0,7092.0,3200.0,3168.0,13580.0,262.0,47.0,7.0,89.0,1039.0,1967.0,335.0,808.0,9744.0,4453.0,1964.0,2344.0,8955.0,50.0,16.0,6.0,39.0,677.0,1191.0,168.0,496.0,3148.0,1419.0,688.0,761.0,2851.0,10.0,6.0,0.0,11.0,270.0,539.0,54.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8162.0,4162.0,3689.0,16697.0,335.0,62.0,9.0,124.0,1356.0,2673.0,393.0,902.0
2010,48135.0,Ector County,Texas,9.2,0.8848,137130,48688,2175.0,2,9,2,2,5,10,332.4,10,25,10,25,10,0,0,5,36683.0,86543.0,36358.0,9847.0,27076.0,9745.0,95630.0,30485.0,27966.0,9322.0,74174.0,3641.0,750.0,57.0,981.0,16026.0,49124.0,1375.0,4091.0,45526.0,13194.0,13406.0,4136.0,36568.0,691.0,341.0,15.0,453.0,7458.0,23299.0,516.0,1702.0,445.0,108.0,92.0,63.0,401.0,2.0,0.0,0.0,7.0,35.0,72.0,2.0,21.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48523.0,39808.0,13954.0,104653.0,6141.0,1080.0,119.0,1351.0,23786.0,72331.0,2212.0,6193.0
2010,48137.0,Edwards County,Texas,6.9,0.4253,2002,839,5.0,0,0,0,0,0,0,6.7,1,1,0,0,0,1,0,0,638.0,638.0,383.0,219.0,219.0,131.0,1367.0,580.0,276.0,315.0,1183.0,9.0,6.0,0.0,22.0,149.0,609.0,6.0,77.0,810.0,279.0,121.0,230.0,768.0,0.0,1.0,0.0,13.0,27.0,147.0,0.0,50.0,638.0,219.0,89.0,186.0,609.0,0.0,0.0,0.0,10.0,19.0,114.0,0.0,40.0,383.0,131.0,53.0,110.0,364.0,0.0,0.0,0.0,9.0,10.0,75.0,0.0,24.0,997.0,417.0,437.0,1739.0,11.0,7.0,0.0,26.0,219.0,1027.0,14.0,91.0
2010,48141.0,El Paso County,Texas,9.4,0.9834,800647,256557,15792.0,40,94,40,25,31,115,3833.9,64,136,64,136,64,0,0,31,162632.0,469027.0,162573.0,73079.0,221433.0,73047.0,542111.0,257677.0,165497.0,52074.0,446608.0,17156.0,5854.0,739.0,4096.0,67656.0,439232.0,9899.0,34449.0,211804.0,96918.0,65501.0,17599.0,173975.0,7160.0,2658.0,275.0,1688.0,26059.0,165802.0,3062.0,12402.0,59.0,32.0,10.0,9.0,55.0,0.0,0.0,0.0,0.0,4.0,39.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394954.0,240813.0,82223.0,656993.0,24864.0,8284.0,999.0,6007.0,103500.0,658134.0,18695.0,56249.0
2010,48139.0,Ellis County,Texas,7.2,0.5419,149610,50503,1610.0,4,4,4,2,2,6,302.9,14,15,14,15,14,0,0,2,51825.0,74380.0,51729.0,10973.0,18634.0,10946.0,131608.0,33260.0,38372.0,12781.0,104410.0,11649.0,747.0,82.0,771.0,13946.0,29761.0,1181.0,3468.0,100835.0,22889.0,29384.0,9600.0,81766.0,8033.0,601.0,68.0,576.0,9800.0,21170.0,820.0,2470.0,96.0,27.0,28.0,8.0,81.0,1.0,0.0,0.0,0.0,12.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42145.0,43315.0,14945.0,117662.0,13482.0,851.0,95.0,893.0,16627.0,35161.0,1523.0,4353.0
2010,48143.0,Erath County,Texas,7.9,0.6816,37890,14569,1888.0,4,4,3,2,2,5,146.10000000000002,6,6,4,4,4,2,0,2,16056.0,23635.0,11985.0,6863.0,10252.0,5728.0,34578.0,14185.0,7579.0,4390.0,29846.0,420.0,228.0,12.0,249.0,3826.0,6273.0,740.0,1435.0,26978.0,10788.0,6349.0,3567.0,23306.0,195.0,131.0,9.0,206.0,3130.0,4985.0,503.0,1104.0,4158.0,1173.0,930.0,689.0,3787.0,2.0,12.0,0.0,57.0,298.0,503.0,38.0,87.0,46.0,10.0,11.0,8.0,46.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,16707.0,8448.0,4779.0,32441.0,451.0,257.0,13.0,291.0,4437.0,7279.0,770.0,1474.0
2010,48145.0,Falls County,Texas,7.8,0.9675,17866,6302,2068.0,1,2,1,1,1,4,156.9,1,2,1,2,1,0,0,1,2465.0,4905.0,1131.0,920.0,2454.0,568.0,15479.0,6176.0,3230.0,2535.0,10238.0,3084.0,36.0,5.0,80.0,2035.0,3181.0,450.0,887.0,12116.0,4210.0,2489.0,2042.0,8676.0,1919.0,25.0,3.0,71.0,1422.0,2251.0,267.0,593.0,1334.0,352.0,294.0,255.0,1142.0,78.0,8.0,0.0,7.0,100.0,152.0,43.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6585.0,3877.0,2875.0,10832.0,4524.0,46.0,10.0,101.0,2353.0,3716.0,550.0,989.0
2010,48147.0,Fannin County,Texas,7.2,0.6804,33915,12149,3145.0,2,2,1,0,0,2,118.6,5,5,2,2,2,3,0,0,12514.0,15412.0,6396.0,4408.0,5940.0,2160.0,30807.0,10141.0,6700.0,5144.0,26392.0,2174.0,115.0,7.0,332.0,1787.0,2981.0,477.0,1214.0,27278.0,8413.0,5787.0,4574.0,23469.0,1863.0,97.0,7.0,285.0,1556.0,2504.0,403.0,1017.0,6118.0,2248.0,1462.0,1167.0,5216.0,557.0,14.0,3.0,53.0,276.0,421.0,122.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10899.0,7503.0,5765.0,29172.0,2312.0,125.0,7.0,369.0,1930.0,3226.0,567.0,1392.0
2010,48149.0,Fayette County,Texas,7.0,0.3833,24554,10078,455.0,0,0,0,0,1,0,69.2,3,3,1,1,1,2,0,1,4569.0,7599.0,1105.0,1373.0,2467.0,227.0,21783.0,6450.0,4772.0,4611.0,18281.0,1441.0,49.0,6.0,157.0,1848.0,3912.0,440.0,674.0,17062.0,4651.0,3535.0,3712.0,14853.0,945.0,35.0,4.0,100.0,1126.0,2506.0,218.0,415.0,3464.0,1146.0,820.0,675.0,2914.0,147.0,8.0,0.0,40.0,353.0,1063.0,53.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7689.0,5389.0,5269.0,20491.0,1632.0,66.0,7.0,177.0,2181.0,4585.0,512.0,736.0
2010,48151.0,Fisher County,Texas,6.9,0.3951,3974,1668,22.0,0,0,0,0,0,1,32.1,1,1,0,0,0,1,0,0,677.0,677.0,0.0,146.0,146.0,0.0,2884.0,914.0,647.0,649.0,2603.0,55.0,3.0,0.0,11.0,212.0,595.0,37.0,100.0,2442.0,698.0,545.0,554.0,2234.0,41.0,0.0,0.0,9.0,159.0,453.0,24.0,72.0,677.0,146.0,136.0,170.0,625.0,5.0,0.0,0.0,4.0,43.0,97.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.0,898.0,884.0,3444.0,136.0,8.0,0.0,20.0,366.0,999.0,66.0,162.0
2010,48153.0,Floyd County,Texas,6.9,0.7437,6446,2402,35.0,1,1,1,0,0,1,37.3,1,1,1,1,1,0,0,0,988.0,2355.0,813.0,288.0,1164.0,267.0,3549.0,1480.0,984.0,664.0,2727.0,160.0,10.0,1.0,25.0,626.0,1652.0,45.0,241.0,1552.0,372.0,353.0,332.0,1248.0,55.0,9.0,0.0,16.0,225.0,458.0,9.0,106.0,412.0,76.0,80.0,94.0,353.0,9.0,4.0,0.0,3.0,45.0,90.0,0.0,30.0,27.0,3.0,5.0,8.0,22.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2593.0,1862.0,1145.0,4916.0,232.0,11.0,1.0,47.0,1239.0,3410.0,123.0,414.0
